Method,Portfolio,Date,n_firms,raw_weight_sum,ucits_weight_sum,max_raw_weight,max_ucits_weight,cash_weight,large_position_weight,n_large_positions,n_names_single_cap_binding,aggregate_cap_relaxed
Method1_ObservedQuality,Q2,2014-09-30,28,1.0000000000000002,1.0,0.1503347222341054,0.10000000000000002,0.0,0.4,4,4,False
Method1_ObservedQuality,Q3,2014-09-30,28,0.9999999999999999,1.0,0.2731023374512918,0.1,0.0,0.3657381317301881,4,2,False
Method1_ObservedQuality,Q4,2014-09-30,28,1.0,1.0,0.2577960801463336,0.1,0.0,0.4,4,3,False
Method1_ObservedQuality,Q5,2014-09-30,26,0.9999999999999999,1.0,0.1856990765354194,0.1,0.0,0.4,4,4,False
Method2_LatentQuality,Q1,2014-09-30,29,1.0,1.0,0.26579625821172403,0.10000000000000002,0.0,0.4,4,3,False
Method2_LatentQuality,Q2,2014-09-30,28,0.9999999999999998,1.0,0.1516236389767506,0.10000000000000002,0.0,0.4,4,4,False
Method2_LatentQuality,Q3,2014-09-30,28,0.9999999999999999,1.0,0.2897420929952077,0.1,0.0,0.38249433207892025,4,2,False
Method2_LatentQuality,Q4,2014-09-30,28,0.9999999999999999,1.0,0.27465698023953855,0.1,0.0,0.4,4,3,False
Method2_LatentQuality,Q5,2014-09-30,26,1.0,1.0,0.18051922434117265,0.1,0.0,0.4,4,4,False
Method3_ConservativeQuality,Q1,2014-09-30,29,1.0,1.0,0.26113609371817764,0.10000000000000002,0.0,0.4,4,3,False
Method3_ConservativeQuality,Q2,2014-09-30,28,1.0,1.0,0.17134540723410535,0.10000000000000002,0.0,0.4,4,4,False
Method3_ConservativeQuality,Q3,2014-09-30,28,1.0,0.9999999999999999,0.2447678345665353,0.1,0.0,0.37358416691941987,4,1,False
Method3_ConservativeQuality,Q4,2014-09-30,28,1.0,1.0,0.28166338129176194,0.1,0.0,0.4,4,3,False
Method3_ConservativeQuality,Q5,2014-09-30,26,1.0,0.9999999999999999,0.18122959809949438,0.1,0.0,0.4,4,4,False
Method4_ProbabilisticQuality,Q1,2014-09-30,28,1.0000000000000002,1.0,0.27108820263312555,0.10000000000000002,0.0,0.4,4,3,False
Method4_ProbabilisticQuality,Q5,2014-09-30,26,0.9999999999999999,1.0,0.1856990765354194,0.1,0.0,0.4,4,4,False
Method1_ObservedQuality,Q1,2014-10-31,29,1.0,1.0,0.28019436964277206,0.10000000000000002,0.0,0.4,4,3,False
Method1_ObservedQuality,Q2,2014-10-31,28,1.0,1.0,0.15456020077278948,0.10000000000000002,0.0,0.4000000000000001,4,3,False
Method1_ObservedQuality,Q3,2014-10-31,28,1.0,0.9999999999999999,0.27507392109643913,0.1,0.0,0.3806240019777253,4,2,False
Method1_ObservedQuality,Q4,2014-10-31,28,1.0000000000000002,1.0,0.2565227282318591,0.1,0.0,0.4,4,3,False
Method1_ObservedQuality,Q5,2014-10-31,26,1.0,1.0,0.1970930002795122,0.1,0.0,0.4,4,4,False
Method2_LatentQuality,Q1,2014-10-31,29,1.0000000000000002,1.0,0.2756627580277606,0.10000000000000002,0.0,0.4,4,3,False
Method2_LatentQuality,Q2,2014-10-31,28,1.0000000000000002,1.0,0.15574066903731473,0.10000000000000002,0.0,0.4000000000000001,4,3,False
Method2_LatentQuality,Q3,2014-10-31,28,0.9999999999999999,1.0000000000000002,0.29199929560425075,0.1,0.0,0.395950538655812,4,2,False
Method2_LatentQuality,Q4,2014-10-31,28,1.0,1.0,0.2738866928081311,0.1,0.0,0.4,4,3,False
Method2_LatentQuality,Q5,2014-10-31,26,1.0,1.0,0.19152375760439078,0.1,0.0,0.4,4,4,False
Method3_ConservativeQuality,Q1,2014-10-31,29,1.0000000000000002,1.0,0.2702660016737306,0.10000000000000002,0.0,0.4,4,3,False
Method3_ConservativeQuality,Q2,2014-10-31,28,1.0,1.0,0.17676635395370868,0.10000000000000002,0.0,0.4,4,4,False
Method3_ConservativeQuality,Q3,2014-10-31,28,1.0,1.0,0.24527659892053666,0.1,0.0,0.3797295006827389,4,1,False
Method3_ConservativeQuality,Q4,2014-10-31,28,0.9999999999999999,1.0,0.28183197524655274,0.1,0.0,0.4,4,3,False
Method3_ConservativeQuality,Q5,2014-10-31,26,0.9999999999999998,0.9999999999999999,0.19228699038779992,0.1,0.0,0.4,4,4,False
Method4_ProbabilisticQuality,Q1,2014-10-31,28,1.0000000000000002,1.0,0.28072266763337794,0.10000000000000002,0.0,0.4,4,3,False
Method4_ProbabilisticQuality,Q5,2014-10-31,26,1.0,1.0,0.1970930002795122,0.1,0.0,0.4,4,4,False
Method1_ObservedQuality,Q1,2014-11-30,29,1.0000000000000002,1.0,0.28176293351804554,0.10000000000000002,0.0,0.4,4,3,False
Method1_ObservedQuality,Q2,2014-11-30,28,1.0,0.9999999999999999,0.15745234924355214,0.1,0.0,0.3994921175123721,4,3,False
Method1_ObservedQuality,Q3,2014-11-30,28,0.9999999999999998,1.0,0.26250546781242734,0.1,0.0,0.3827179932068052,4,2,False
Method1_ObservedQuality,Q4,2014-11-30,28,0.9999999999999999,1.0,0.2507690956796792,0.1,0.0,0.4,4,3,False
Method1_ObservedQuality,Q5,2014-11-30,26,1.0000000000000002,1.0,0.1954588914522729,0.1,0.0,0.4,4,4,False
Method2_LatentQuality,Q1,2014-11-30,29,1.0000000000000002,1.0,0.27681435648325975,0.10000000000000002,0.0,0.4,4,3,False
Method2_LatentQuality,Q2,2014-11-30,28,1.0,1.0,0.15896641990385674,0.10000000000000002,0.0,0.4,4,3,False
Method2_LatentQuality,Q3,2014-11-30,28,0.9999999999999999,1.0,0.280767533189102,0.10000000000000002,0.0,0.4,4,2,False
Method2_LatentQuality,Q4,2014-11-30,28,0.9999999999999998,1.0,0.2650080558565664,0.1,0.0,0.4,4,3,False
Method2_LatentQuality,Q5,2014-11-30,26,1.0,1.0,0.19019025119200647,0.1,0.0,0.4,4,4,False
Method3_ConservativeQuality,Q1,2014-11-30,29,1.0000000000000002,1.0,0.2732266159200922,0.10000000000000002,0.0,0.4,4,3,False
Method3_ConservativeQuality,Q2,2014-11-30,28,0.9999999999999998,1.0,0.17869450931118974,0.10000000000000002,0.0,0.4,4,3,False
Method3_ConservativeQuality,Q3,2014-11-30,28,1.0,1.0,0.23269050114832135,0.1,0.0,0.3793824593558068,4,1,False
Method3_ConservativeQuality,Q4,2014-11-30,28,1.0,1.0,0.2736269160831149,0.1,0.0,0.4,4,4,False
Method3_ConservativeQuality,Q5,2014-11-30,26,1.0,1.0,0.19097441015098007,0.1,0.0,0.4,4,4,False
Method4_ProbabilisticQuality,Q1,2014-11-30,28,1.0000000000000002,1.0,0.28227329904043424,0.10000000000000002,0.0,0.4,4,3,False
Method4_ProbabilisticQuality,Q5,2014-11-30,26,1.0000000000000002,1.0,0.1954588914522729,0.1,0.0,0.4,4,4,False
Method1_ObservedQuality,Q1,2014-12-31,29,1.0,1.0,0.2820774672017754,0.10000000000000002,0.0,0.4,4,3,False
Method1_ObservedQuality,Q2,2014-12-31,28,1.0,1.0,0.15697714191860704,0.10000000000000002,0.0,0.4,4,3,False
Method1_ObservedQuality,Q3,2014-12-31,28,1.0,1.0,0.2764539848182349,0.1,0.0,0.39118101446105746,4,2,False
Method1_ObservedQuality,Q4,2014-12-31,28,1.0000000000000002,1.0,0.2347456092926292,0.1,0.0,0.4,4,3,False
Method1_ObservedQuality,Q5,2014-12-31,26,1.0,1.0,0.19764626710592784,0.1,0.0,0.4,4,4,False
Method2_LatentQuality,Q1,2014-12-31,29,0.9999999999999998,1.0000000000000002,0.2775903235640786,0.10000000000000002,0.0,0.4,4,3,False
Method2_LatentQuality,Q2,2014-12-31,28,0.9999999999999999,1.0,0.1589180192401884,0.10000000000000002,0.0,0.4,4,3,False
Method2_LatentQuality,Q3,2014-12-31,28,1.0,1.0,0.2929856185402201,0.10000000000000002,0.0,0.4,4,2,False
Method2_LatentQuality,Q4,2014-12-31,28,1.0000000000000002,1.0,0.24738915282327428,0.1,0.0,0.4,4,4,False
Method2_LatentQuality,Q5,2014-12-31,26,1.0,1.0,0.19269411765831693,0.1,0.0,0.4,4,4,False
Method3_ConservativeQuality,Q1,2014-12-31,29,0.9999999999999998,1.0,0.2741494149953772,0.10000000000000002,0.0,0.4,4,3,False
Method3_ConservativeQuality,Q2,2014-12-31,28,1.0,1.0,0.17737518825252166,0.10000000000000002,0.0,0.4,4,4,False
Method3_ConservativeQuality,Q3,2014-12-31,28,1.0,1.0000000000000002,0.24397356988315178,0.1,0.0,0.3826095614159267,4,1,False
Method3_ConservativeQuality,Q4,2014-12-31,28,0.9999999999999998,1.0,0.2565905509666327,0.1,0.0,0.4,4,4,False
Method3_ConservativeQuality,Q5,2014-12-31,26,1.0,1.0,0.1934756282142913,0.1,0.0,0.4,4,4,False
Method4_ProbabilisticQuality,Q1,2014-12-31,28,1.0,1.0,0.2826058891987839,0.10000000000000002,0.0,0.4,4,3,False
Method4_ProbabilisticQuality,Q5,2014-12-31,26,1.0,1.0,0.19764626710592784,0.1,0.0,0.4,4,4,False
Method1_ObservedQuality,Q1,2015-01-31,29,0.9999999999999999,1.0,0.28465813425781056,0.10000000000000002,0.0,0.4,4,3,False
Method1_ObservedQuality,Q2,2015-01-31,28,1.0,1.0,0.14337767624639078,0.10000000000000002,0.0,0.4,4,3,False
Method1_ObservedQuality,Q3,2015-01-31,28,1.0,1.0,0.25160252374264613,0.1,0.0,0.3929524453902743,4,2,False
Method1_ObservedQuality,Q4,2015-01-31,28,1.0,1.0,0.23065324433578158,0.1,0.0,0.4,4,3,False
Method1_ObservedQuality,Q5,2015-01-31,26,1.0,1.0,0.19255068769002504,0.1,0.0,0.4,4,4,False
Method2_LatentQuality,Q1,2015-01-31,29,0.9999999999999998,1.0,0.280289507101984,0.10000000000000002,0.0,0.4,4,3,False
Method2_LatentQuality,Q2,2015-01-31,28,1.0,1.0,0.14520596792715962,0.10000000000000002,0.0,0.4,4,3,False
Method2_LatentQuality,Q3,2015-01-31,28,1.0,1.0,0.26687461850734817,0.10000000000000002,0.0,0.4,4,2,False
Method2_LatentQuality,Q4,2015-01-31,28,0.9999999999999999,1.0,0.24438839012630836,0.1,0.0,0.4,4,4,False
Method2_LatentQuality,Q5,2015-01-31,26,0.9999999999999999,1.0,0.18718960863517084,0.1,0.0,0.4,4,4,False
Method3_ConservativeQuality,Q1,2015-01-31,29,1.0,1.0,0.2770449618669505,0.10000000000000002,0.0,0.4,4,3,False
Method3_ConservativeQuality,Q2,2015-01-31,28,1.0,1.0,0.1611312877293595,0.10000000000000002,0.0,0.4,4,4,False
Method3_ConservativeQuality,Q3,2015-01-31,28,1.0,1.0,0.22171152898610244,0.1,0.0,0.38655916657620815,4,2,False
Method3_ConservativeQuality,Q4,2015-01-31,28,1.0,1.0,0.2536273672989445,0.1,0.0,0.4,4,4,False
Method3_ConservativeQuality,Q5,2015-01-31,26,0.9999999999999999,1.0,0.18800798888786355,0.1,0.0,0.4,4,4,False
Method4_ProbabilisticQuality,Q1,2015-01-31,28,1.0,1.0000000000000002,0.28520243369941395,0.10000000000000002,0.0,0.4,4,3,False
Method4_ProbabilisticQuality,Q5,2015-01-31,26,1.0,1.0,0.19255068769002504,0.1,0.0,0.4,4,4,False
Method1_ObservedQuality,Q1,2015-02-28,29,1.0,1.0,0.2675922786579838,0.10000000000000002,0.0,0.4,4,4,False
Method1_ObservedQuality,Q2,2015-02-28,28,1.0,1.0,0.13199524830071502,0.1,0.0,0.4,4,4,False
Method1_ObservedQuality,Q3,2015-02-28,28,0.9999999999999999,1.0,0.24485381802766212,0.1,0.0,0.3888654277087995,4,2,False
Method1_ObservedQuality,Q4,2015-02-28,28,1.0,1.0,0.22282157065532915,0.1,0.0,0.4,4,3,False
Method1_ObservedQuality,Q5,2015-02-28,26,0.9999999999999999,1.0,0.20150007437951636,0.1,0.0,0.4,4,4,False
Method2_LatentQuality,Q1,2015-02-28,29,1.0000000000000002,1.0,0.26295318729741163,0.10000000000000002,0.0,0.4,4,4,False
Method2_LatentQuality,Q2,2015-02-28,28,0.9999999999999999,1.0,0.13411621382670696,0.1,0.0,0.4,4,4,False
Method2_LatentQuality,Q3,2015-02-28,28,1.0,1.0,0.2595978596277784,0.1,0.0,0.39912184101226955,4,2,False
Method2_LatentQuality,Q4,2015-02-28,28,1.0,1.0,0.23821385712845877,0.1,0.0,0.4,4,4,False
Method2_LatentQuality,Q5,2015-02-28,26,1.0,1.0,0.19504720378269394,0.1,0.0,0.4,4,4,False
Method3_ConservativeQuality,Q1,2015-02-28,29,1.0,1.0,0.2591883842668721,0.10000000000000002,0.0,0.4,4,3,False
Method3_ConservativeQuality,Q2,2015-02-28,28,1.0,1.0,0.1484799821931778,0.1,0.0,0.4,4,4,False
Method3_ConservativeQuality,Q3,2015-02-28,28,1.0,1.0,0.21571430150716897,0.1,0.0,0.39787305876445045,4,3,False
Method3_ConservativeQuality,Q4,2015-02-28,28,1.0,1.0,0.24749216375995564,0.1,0.0,0.4,4,4,False
Method3_ConservativeQuality,Q5,2015-02-28,26,0.9999999999999999,1.0,0.19592719161722763,0.1,0.0,0.4,4,4,False
Method4_ProbabilisticQuality,Q1,2015-02-28,28,0.9999999999999999,1.0,0.2680938715256806,0.10000000000000002,0.0,0.4,4,4,False
Method4_ProbabilisticQuality,Q5,2015-02-28,26,0.9999999999999999,1.0,0.20150007437951636,0.1,0.0,0.4,4,4,False
Method1_ObservedQuality,Q1,2015-03-31,29,1.0,1.0,0.2789686203146473,0.10000000000000002,0.0,0.4,4,3,False
Method1_ObservedQuality,Q2,2015-03-31,28,1.0,1.0,0.1416598170897172,0.1,0.0,0.4,4,3,False
Method1_ObservedQuality,Q3,2015-03-31,28,0.9999999999999999,1.0,0.24817864531665695,0.1,0.0,0.3811944589500591,4,2,False
Method1_ObservedQuality,Q4,2015-03-31,28,1.0,0.9999999999999999,0.23923760636373587,0.10000000000000002,0.0,0.4,4,4,False
Method1_ObservedQuality,Q5,2015-03-31,26,0.9999999999999999,1.0,0.2050604830708986,0.1,0.0,0.4,4,4,False
Method2_LatentQuality,Q1,2015-03-31,29,1.0,1.0,0.27421619101563555,0.10000000000000002,0.0,0.4,4,3,False
Method2_LatentQuality,Q2,2015-03-31,28,1.0000000000000002,1.0,0.14389927733569707,0.1,0.0,0.4,4,3,False
Method2_LatentQuality,Q3,2015-03-31,28,0.9999999999999999,1.0,0.26213093994136805,0.1,0.0,0.3899348279768705,4,2,False
Method2_LatentQuality,Q4,2015-03-31,28,1.0,1.0,0.25606829485727356,0.10000000000000002,0.0,0.4,4,4,False
Method2_LatentQuality,Q5,2015-03-31,26,0.9999999999999999,0.9999999999999999,0.19847734977166398,0.1,0.0,0.4,4,4,False
Method3_ConservativeQuality,Q1,2015-03-31,29,1.0000000000000002,1.0,0.2703954301916801,0.10000000000000002,0.0,0.4,4,3,False
Method3_ConservativeQuality,Q2,2015-03-31,28,1.0000000000000002,1.0,0.15868950758624464,0.1,0.0,0.4,4,4,False
Method3_ConservativeQuality,Q3,2015-03-31,28,0.9999999999999999,1.0,0.21791831430609596,0.1,0.0,0.38849406720641855,4,3,False
Method3_ConservativeQuality,Q4,2015-03-31,28,1.0,1.0,0.2661715972585771,0.10000000000000002,0.0,0.4,4,4,False
Method3_ConservativeQuality,Q5,2015-03-31,26,0.9999999999999999,1.0,0.19937791069611283,0.1,0.0,0.4,4,4,False
Method4_ProbabilisticQuality,Q1,2015-03-31,28,1.0,1.0,0.27953563597414444,0.10000000000000002,0.0,0.4,4,3,False
Method4_ProbabilisticQuality,Q5,2015-03-31,26,0.9999999999999999,1.0,0.2050604830708986,0.1,0.0,0.4,4,4,False
Method1_ObservedQuality,Q1,2015-04-30,29,1.0,1.0,0.2824204463463528,0.10000000000000002,0.0,0.4,4,3,False
Method1_ObservedQuality,Q2,2015-04-30,28,1.0000000000000002,1.0,0.13961596811558516,0.1,0.0,0.4,4,3,False
Method1_ObservedQuality,Q3,2015-04-30,28,0.9999999999999999,1.0000000000000002,0.24152884317297488,0.1,0.0,0.3843979721737224,4,2,False
Method1_ObservedQuality,Q4,2015-04-30,28,1.0,1.0,0.2260179672589676,0.10000000000000002,0.0,0.4,4,4,False
Method1_ObservedQuality,Q5,2015-04-30,26,0.9999999999999999,1.0,0.2294696762738721,0.1,0.0,0.4,4,4,False
Method2_LatentQuality,Q1,2015-04-30,29,1.0,0.9999999999999999,0.27769729871761156,0.10000000000000002,0.0,0.4,4,3,False
Method2_LatentQuality,Q2,2015-04-30,28,1.0,1.0,0.1412861770761701,0.1,0.0,0.4,4,3,False
Method2_LatentQuality,Q3,2015-04-30,28,0.9999999999999999,1.0,0.2561537505541245,0.1,0.0,0.39406860350036366,4,2,False
Method2_LatentQuality,Q4,2015-04-30,28,0.9999999999999999,1.0,0.24126327858666347,0.10000000000000002,0.0,0.4,4,4,False
Method2_LatentQuality,Q5,2015-04-30,26,0.9999999999999999,1.0,0.22259945984537477,0.1,0.0,0.4,4,4,False
Method3_ConservativeQuality,Q1,2015-04-30,29,1.0,1.0,0.2739855643297835,0.10000000000000002,0.0,0.4,4,3,False
Method3_ConservativeQuality,Q2,2015-04-30,28,1.0,1.0,0.15628732367786052,0.1,0.0,0.4,4,4,False
Method3_ConservativeQuality,Q3,2015-04-30,28,0.9999999999999999,1.0,0.2129593754892024,0.1,0.0,0.3915537815724083,4,2,False
Method3_ConservativeQuality,Q4,2015-04-30,28,0.9999999999999999,1.0,0.24965196329910347,0.10000000000000002,0.0,0.4,4,4,False
Method3_ConservativeQuality,Q5,2015-04-30,26,1.0,1.0,0.22356378246722666,0.1,0.0,0.4,4,4,False
Method4_ProbabilisticQuality,Q1,2015-04-30,28,1.0000000000000002,1.0,0.28294314533557313,0.10000000000000002,0.0,0.4,4,3,False
Method4_ProbabilisticQuality,Q5,2015-04-30,26,0.9999999999999999,1.0,0.2294696762738721,0.1,0.0,0.4,4,4,False
Method1_ObservedQuality,Q1,2015-05-31,29,0.9999999999999998,1.0000000000000002,0.28920875187486833,0.10000000000000002,0.0,0.4,4,4,False
Method1_ObservedQuality,Q2,2015-05-31,28,1.0000000000000002,1.0,0.14532427496379524,0.1,0.0,0.4,4,3,False
Method1_ObservedQuality,Q3,2015-05-31,28,1.0,1.0000000000000002,0.22072322321368273,0.1,0.0,0.3830298347053587,4,2,False
Method1_ObservedQuality,Q4,2015-05-31,28,1.0,0.9999999999999999,0.20608981747775904,0.1,0.0,0.4,4,3,False
Method1_ObservedQuality,Q5,2015-05-31,26,1.0,0.9999999999999999,0.23565593102184906,0.1,0.0,0.4,4,4,False
Method2_LatentQuality,Q1,2015-05-31,29,0.9999999999999999,1.0,0.28238090627085954,0.10000000000000002,0.0,0.4,4,3,False
Method2_LatentQuality,Q2,2015-05-31,28,1.0,1.0,0.14851601606523263,0.1,0.0,0.4,4,3,False
Method2_LatentQuality,Q3,2015-05-31,28,0.9999999999999999,1.0,0.2360932974057173,0.1,0.0,0.39352338818670995,4,2,False
Method2_LatentQuality,Q4,2015-05-31,28,1.0,1.0,0.21848875660522957,0.1,0.0,0.4,4,4,False
Method2_LatentQuality,Q5,2015-05-31,26,1.0000000000000002,1.0,0.22882584095347203,0.1,0.0,0.4,4,4,False
Method3_ConservativeQuality,Q1,2015-05-31,29,0.9999999999999999,1.0,0.28066404826048624,0.10000000000000002,0.0,0.4,4,3,False
Method3_ConservativeQuality,Q2,2015-05-31,28,0.9999999999999999,1.0,0.1625571940387964,0.1,0.0,0.4,4,4,False
Method3_ConservativeQuality,Q3,2015-05-31,28,1.0000000000000002,1.0,0.19453895877109498,0.1,0.0,0.38870050494439273,4,1,False
Method3_ConservativeQuality,Q4,2015-05-31,28,1.0,1.0,0.22654227407267086,0.1,0.0,0.4,4,4,False
Method3_ConservativeQuality,Q5,2015-05-31,26,1.0000000000000002,1.0,0.22965264343734532,0.1,0.0,0.4,4,4,False
Method4_ProbabilisticQuality,Q1,2015-05-31,28,0.9999999999999998,1.0,0.28977567951765193,0.10000000000000002,0.0,0.4,4,4,False
Method4_ProbabilisticQuality,Q5,2015-05-31,26,1.0,0.9999999999999999,0.23565593102184906,0.1,0.0,0.4,4,4,False
Method1_ObservedQuality,Q1,2015-06-30,29,1.0,1.0,0.2935787250488096,0.10000000000000002,0.0,0.4,4,4,False
Method1_ObservedQuality,Q2,2015-06-30,28,1.0,1.0,0.14725890118951165,0.1,0.0,0.4,4,3,False
Method1_ObservedQuality,Q3,2015-06-30,28,1.0000000000000002,1.0000000000000002,0.21682313710040235,0.1,0.0,0.37735514369321865,4,2,False
Method1_ObservedQuality,Q4,2015-06-30,28,1.0,0.9999999999999999,0.20504061882371255,0.1,0.0,0.4,4,4,False
Method1_ObservedQuality,Q5,2015-06-30,26,1.0,1.0,0.236774888958827,0.1,0.0,0.4,4,4,False
Method2_LatentQuality,Q1,2015-06-30,29,0.9999999999999999,1.0,0.28688137150275383,0.10000000000000002,0.0,0.4,4,4,False
Method2_LatentQuality,Q2,2015-06-30,28,1.0,1.0,0.1496548772081611,0.1,0.0,0.4,4,3,False
Method2_LatentQuality,Q3,2015-06-30,28,1.0000000000000002,1.0,0.2330993643863048,0.1,0.0,0.3891333141613239,4,2,False
Method2_LatentQuality,Q4,2015-06-30,28,1.0,1.0,0.21702631345813878,0.1,0.0,0.4,4,4,False
Method2_LatentQuality,Q5,2015-06-30,26,1.0,1.0,0.23004223489049463,0.1,0.0,0.4,4,4,False
Method3_ConservativeQuality,Q1,2015-06-30,29,0.9999999999999999,1.0,0.28455070158890705,0.10000000000000002,0.0,0.4,4,4,False
Method3_ConservativeQuality,Q2,2015-06-30,28,1.0,1.0,0.16369661926038942,0.1,0.0,0.4,4,4,False
Method3_ConservativeQuality,Q3,2015-06-30,28,1.0000000000000002,1.0,0.19137331618270734,0.1,0.0,0.38433754061040715,4,2,False
Method3_ConservativeQuality,Q4,2015-06-30,28,1.0,1.0,0.22583302722585705,0.1,0.0,0.4,4,4,False
Method3_ConservativeQuality,Q5,2015-06-30,26,0.9999999999999999,1.0,0.23077771987134274,0.1,0.0,0.4,4,4,False
Method4_ProbabilisticQuality,Q1,2015-06-30,28,0.9999999999999998,1.0,0.2942335871601202,0.10000000000000002,0.0,0.4,4,4,False
Method4_ProbabilisticQuality,Q5,2015-06-30,26,1.0,1.0,0.236774888958827,0.1,0.0,0.4,4,4,False
Method1_ObservedQuality,Q1,2015-07-31,32,1.0,1.0,0.2697959467406156,0.10000000000000002,0.0,0.4,4,3,False
Method1_ObservedQuality,Q2,2015-07-31,32,0.9999999999999999,1.0,0.18211921012362453,0.1,0.0,0.37155205415265613,4,2,False
Method1_ObservedQuality,Q3,2015-07-31,31,1.0,1.0,0.15055734291342632,0.1,0.0,0.39417367827654537,4,3,False
Method1_ObservedQuality,Q4,2015-07-31,32,0.9999999999999999,1.0,0.2181173897866115,0.1,0.0,0.4,4,3,False
