Ticker,FormationYear,theta_obs,theta_post_mean,p_q5,sigma_acc,MarketCap,Method,SignalUsed,PortfolioNum,Portfolio
NOTE.ST,2010,-0.4518426939832804,-0.3027872694521444,5.604146263005205e-05,0.0860390530652558,165.86,Method3_ProbQ5,p_q5,1,Q1
NRC.OL,2010,-0.1273350250168452,-0.1018097601803887,7.245162738422906e-06,0.048336421703721,535.43,Method3_ProbQ5,p_q5,1,Q1
ODF.OL,2010,-0.0239426479373784,-0.0201661904396828,2.701172618913006e-13,0.0229284249834567,4469.83,Method3_ProbQ5,p_q5,1,Q1
PARKSTa.CO,2010,-0.203011047729078,-0.1975687763303535,0.0,0.0188518874711771,209.22,Method3_ProbQ5,p_q5,1,Q1
REACH.OL,2010,-0.3446974484913052,-0.3231801464010087,0.0,0.03195684924635,369.28,Method3_ProbQ5,p_q5,1,Q1
RIASb.CO,2010,-1.1203384708371107,-0.5691406651306712,1.8309600583132912e-05,0.13054913012566,71.94,Method3_ProbQ5,p_q5,1,Q1
ROCKb.CO,2010,0.0467830328243267,0.0495667257439081,1.5982770229516777e-07,0.026420552644428,14983.57,Method3_ProbQ5,p_q5,1,Q1
SANOMA.HE,2010,0.0932257587445991,0.093844348055884,6.136702257464322e-11,0.0177711306031203,21037.05,Method3_ProbQ5,p_q5,1,Q1
SCAb.ST,2010,0.0278460499072501,0.0336669331309099,2.1262001449029455e-05,0.03513058699002,9579.93,Method3_ProbQ5,p_q5,1,Q1
SOFF.OL,2010,0.0695201833138602,0.0731261509676908,0.0001718232023322,0.0352127994752288,3478.36,Method3_ProbQ5,p_q5,1,Q1
SOSI1.HE,2010,-1.461769396631409,-0.9093723303042878,9.769240971735371e-11,0.107351217723917,7.24,Method3_ProbQ5,p_q5,1,Q1
STEAV.HE,2010,0.2135978798926919,0.2126808144412879,6.751528459369993e-05,0.0162166252081118,32427.35,Method3_ProbQ5,p_q5,1,Q1
STEa.ST,2010,0.172015365240877,0.1716865518756216,1.1694697432673706e-08,0.0142973288271416,32427.35,Method3_ProbQ5,p_q5,1,Q1
STRO.OL,2010,-0.0255663874776878,-0.0202474621411564,4.941594911045398e-10,0.0272039089992091,255.16,Method3_ProbQ5,p_q5,1,Q1
STWK.ST,2010,-0.3492671927846674,-0.2270261267410001,0.0003036692400227,0.0856501151962243,42.61,Method3_ProbQ5,p_q5,1,Q1
SUY1V.HE,2010,-0.0520227414637349,-0.0372203332264001,1.8101614105647812e-05,0.0431094113812699,296.29,Method3_ProbQ5,p_q5,1,Q1
TEL.OL,2010,0.1826720742961265,0.1824289065664361,1.6002754676947006e-12,0.0078192829881474,130771.13,Method3_ProbQ5,p_q5,1,Q1
TELIA.ST,2010,0.1675872988834631,0.1674122064639967,1.170175067954915e-13,0.0111329587059829,184007.98,Method3_ProbQ5,p_q5,1,Q1
TELIA1.HE,2010,0.1675872988834631,0.1674100739836649,1.6253665080512294e-13,0.0112009360600474,184007.98,Method3_ProbQ5,p_q5,1,Q1
TIV.CO,2010,0.0584879179887721,0.0605620282956173,5.1233774223113926e-08,0.0243994303304583,2064.24,Method3_ProbQ5,p_q5,1,Q1
TRELb.ST,2010,0.1202228081384363,0.1207118539165598,3.3601763817170394e-05,0.0259281108325348,10549.38,Method3_ProbQ5,p_q5,1,Q1
TRMDa.CO,2010,-0.1555499866392159,-0.1495021115018042,0.0,0.0214778152868614,3936.91,Method3_ProbQ5,p_q5,1,Q1
TULAV.HE,2010,-0.0737567800476503,-0.0554982412857659,1.9668322698507268e-05,0.0455434387380902,237.29,Method3_ProbQ5,p_q5,1,Q1
UIE.CO,2010,0.1543784211810527,0.1538516445344212,0.0002973120009938,0.0258022553578273,2465.57,Method3_ProbQ5,p_q5,1,Q1
UPM.HE,2010,-0.0992961294883592,-0.0861362745041379,1.7665686913304057e-08,0.0359072686321327,35880.32,Method3_ProbQ5,p_q5,1,Q1
VBGb.ST,2010,-0.0306787969425058,-0.0197752685196984,7.467539509087295e-06,0.0390083579893925,714.07,Method3_ProbQ5,p_q5,1,Q1
VOLVb.ST,2010,-0.038875525969072,-0.0281856819006723,2.3299604906545923e-06,0.0376255723510541,100961.66,Method3_ProbQ5,p_q5,1,Q1
WIHL.ST,2010,0.1238943995970732,0.1240936577588318,2.9877396223731985e-08,0.0186564153302073,4119.8,Method3_ProbQ5,p_q5,1,Q1
ACTI.ST,2010,-0.1178012186332962,-0.0576615292625588,0.0061320940798401,0.0821942645736799,5221.41,Method3_ProbQ5,p_q5,2,Q2
AGFEb.CO,2010,-0.8359167404783003,-0.2943823934364978,0.0050562078389426,0.1655879921593815,248.02,Method3_ProbQ5,p_q5,2,Q2
APETIT.HE,2010,-0.0459806452746017,0.0165456508360358,0.0440983703200272,0.1066121119229621,820.01,Method3_ProbQ5,p_q5,2,Q2
ARRA.OL,2010,-0.1187142145880011,-0.0292144791608229,0.0277932958724451,0.1085317237351874,18.04,Method3_ProbQ5,p_q5,2,Q2
ATEA.OL,2010,0.0809811589050835,0.0855980340790796,0.0029563945837023,0.0444507973404161,4322.57,Method3_ProbQ5,p_q5,2,Q2
BILIa.ST,2010,0.1199240229665749,0.1217164809951011,0.0182252887310783,0.051288209111841,1350.41,Method3_ProbQ5,p_q5,2,Q2
BILL.ST,2010,0.0313203811409479,0.0402662499186467,0.0007323277595351,0.0450186535272733,4596.59,Method3_ProbQ5,p_q5,2,Q2
BIOPOR.CO,2010,-0.5029103608847496,-0.1555005425379085,0.0204019021782309,0.161103088816923,331.14,Method3_ProbQ5,p_q5,2,Q2
BNOR.OL,2010,-0.077674076223329,-0.0446528648882556,0.0013338621287006,0.0630535475127404,3409.22,Method3_ProbQ5,p_q5,2,Q2
BOLJ.ST,2010,0.0469253657327048,0.0581590303370995,0.0067460949406126,0.0559071083661293,223.07,Method3_ProbQ5,p_q5,2,Q2
DIOS.ST,2010,0.1130677742926573,0.1151162575917461,0.0084000013643672,0.0456292525471643,769.55,Method3_ProbQ5,p_q5,2,Q2
DNO.OL,2010,-0.0682206879077721,-0.0384581871878758,0.0011631620392107,0.0609115377755081,4587.62,Method3_ProbQ5,p_q5,2,Q2
DNORD.CO,2010,0.049532551191765,0.0597014913372212,0.0054604963913762,0.0537226536156988,10416.57,Method3_ProbQ5,p_q5,2,Q2
ELANb.ST,2010,0.0616105322671836,0.0676637458162002,0.0014484682063661,0.0437776416517328,256.3,Method3_ProbQ5,p_q5,2,Q2
ELEAV.HE,2010,0.0672499049068089,0.0745512462730751,0.0054626101061894,0.0506784087092253,61.14,Method3_ProbQ5,p_q5,2,Q2
ETTE.HE,2010,-0.1777413740145388,-0.0989654647074751,0.0037149111327642,0.0854264663727918,463.6,Method3_ProbQ5,p_q5,2,Q2
FIA1S.HE,2010,-0.2639959324401593,-0.0881978340778626,0.0241471949619274,0.1306360958846661,3847.34,Method3_ProbQ5,p_q5,2,Q2
FLUGb.CO,2010,0.1021669916331416,0.1066164255767992,0.0210390444988437,0.0569183171796433,607.38,Method3_ProbQ5,p_q5,2,Q2
GABR.CO,2010,0.0656538667073823,0.0801851502011577,0.0369027451102014,0.0749805136346107,159.65,Method3_ProbQ5,p_q5,2,Q2
HKFOODS.HE,2010,0.105303108197197,0.107139791537601,0.0013067279219705,0.036892869593984,2946.72,Method3_ProbQ5,p_q5,2,Q2
HUH1V.HE,2010,0.1434611459396415,0.1426056932199447,0.038395231994226,0.0556854482805246,8532.8,Method3_ProbQ5,p_q5,2,Q2
ILKKA2.HE,2010,0.1001983530684618,0.102577254579466,0.0018349076619997,0.0390690366821474,1529.07,Method3_ProbQ5,p_q5,2,Q2
IOX.OL,2010,-0.0018004776777509,0.0307473759717632,0.0243815661381341,0.0819177387463781,170.17,Method3_ProbQ5,p_q5,2,Q2
KBHL.CO,2010,0.2872404728770436,0.2864455648434713,0.0032163175324748,0.010712291613752,10717.78,Method3_ProbQ5,p_q5,2,Q2
KESKOB.HE,2010,0.0385453083484825,0.0481330875482558,0.0019179325214853,0.0486342136755153,18957.72,Method3_ProbQ5,p_q5,2,Q2
LAGRb.ST,2010,0.1745814019487273,0.1731066329987523,0.0033686741349062,0.0296845207638155,423.54,Method3_ProbQ5,p_q5,2,Q2
LAMMb.ST,2010,0.1009134134134134,0.1034910754997839,0.0029495169174513,0.0412260863866941,292.96,Method3_ProbQ5,p_q5,2,Q2
LIAB.ST,2010,0.0047412090082972,0.0219921422959319,0.0033254250284459,0.0573144944441947,4680.73,Method3_ProbQ5,p_q5,2,Q2
MAERSKb.CO,2010,0.12670075401864,0.1273380498001617,0.0041873310264589,0.0387785115373632,147287.98,Method3_ProbQ5,p_q5,2,Q2
MARAS.HE,2010,0.0820331776942638,0.0890534553640128,0.0145379758379664,0.0567702765735998,209.98,Method3_ProbQ5,p_q5,2,Q2
MEABb.ST,2010,0.1534599180469786,0.1521701290701028,0.0155708669133995,0.0424965416080954,196.91,Method3_ProbQ5,p_q5,2,Q2
MYCR.ST,2010,0.1287798314566957,0.1299652915609648,0.0447636190898897,0.062508135379105,656.42,Method3_ProbQ5,p_q5,2,Q2
NAVA.OL,2010,-0.0071569153694757,0.0374319905781454,0.0464413762135528,0.0990597363856342,50.25,Method3_ProbQ5,p_q5,2,Q2
NKR.OL,2010,-0.2167371885284436,-0.1249017975943582,0.0027232247332122,0.0875422977014872,111.62,Method3_ProbQ5,p_q5,2,Q2
NLG1V.HE,2010,0.132617946345976,0.1330516081814897,0.0242035602931038,0.0517451383222827,303.59,Method3_ProbQ5,p_q5,2,Q2
ORK.OL,2010,0.0169647419519673,0.0295603764515147,0.001557919158742,0.0506763127304783,58494.73,Method3_ProbQ5,p_q5,2,Q2
OUT1V.HE,2010,-0.1798834719915625,-0.1176960456480722,0.0008209336302743,0.0730519921521947,20016.11,Method3_ProbQ5,p_q5,2,Q2
PAALb.CO,2010,0.1659272115146216,0.1645810743007005,0.0045245214328205,0.0323922168828247,1399.41,Method3_ProbQ5,p_q5,2,Q2
PIONb.ST,2010,0.1291801811877871,0.129716983679596,0.0069400123666936,0.0412957200972848,328.87,Method3_ProbQ5,p_q5,2,Q2
PREC.ST,2010,-0.1965160587915079,-0.0975561144803217,0.0071225495343274,0.0960347894805535,245.7,Method3_ProbQ5,p_q5,2,Q2
PREVb.ST,2010,-0.146052844869509,-0.0245505111177047,0.0438569279880044,0.1282726465454534,143.45,Method3_ProbQ5,p_q5,2,Q2
PRICb.ST,2010,0.0733622350674373,0.0876392755492071,0.0488248712768112,0.079780480632665,426.57,Method3_ProbQ5,p_q5,2,Q2
PSE.OL,2010,-0.0959170884550493,-0.0280401206780523,0.0182531753703288,0.0948528887528707,384.79,Method3_ProbQ5,p_q5,2,Q2
RAUTE.HE,2010,-0.2157949790794979,-0.1323933285886802,0.001546914819662,0.0822557905188244,176.81,Method3_ProbQ5,p_q5,2,Q2
RECSI.OL,2010,-0.315039328168431,-0.1374674369131597,0.0101927873752173,0.1189071831398425,29748.37,Method3_ProbQ5,p_q5,2,Q2
RROS.ST,2010,-0.0448406573451969,-0.0058378742419842,0.0108642540346698,0.0773027887779229,856.38,Method3_ProbQ5,p_q5,2,Q2
RTX.CO,2010,-0.285925358432746,-0.1467886027386775,0.0049076116500708,0.1035092295462428,80.82,Method3_ProbQ5,p_q5,2,Q2
SAND.ST,2010,-0.0400320976296026,-0.0075336247714725,0.0063431553141088,0.0701469305502084,78927.93,Method3_ProbQ5,p_q5,2,Q2
SCHO.CO,2010,-0.0418836805555559,-0.0138041902768171,0.0030506641573235,0.063829816982836,2686.44,Method3_ProbQ5,p_q5,2,Q2
SKAKO.CO,2010,-0.4333274304940676,-0.1924989910671129,0.0064237540218691,0.1263683827973735,69.96,Method3_ProbQ5,p_q5,2,Q2
SKISb.ST,2010,0.2173215025548958,0.2156148039444627,0.0025151296610248,0.0217081882714827,3503.22,Method3_ProbQ5,p_q5,2,Q2
SSABAH.HE,2010,-0.0423041653553245,-0.0107395668905505,0.0051159526524857,0.0683753911859556,25348.91,Method3_ProbQ5,p_q5,2,Q2
SSABa.ST,2010,-0.0909191483651224,-0.058611583742903,0.0006000478791852,0.0600971070449673,25348.91,Method3_ProbQ5,p_q5,2,Q2
TALLINK.HE,2010,0.1783456284029652,0.1771718972647612,0.0009283346057603,0.0251208343280001,1832.64,Method3_ProbQ5,p_q5,2,Q2
TECH.OL,2010,-0.1902798745790268,-0.0396781023539736,0.043131002145738,0.1365437429985861,152.06,Method3_ProbQ5,p_q5,2,Q2
TIETO.HE,2010,0.1561196550577035,0.1554264125460323,0.0009298327702983,0.0283356656530789,8661.54,Method3_ProbQ5,p_q5,2,Q2
TOM.OL,2010,0.147001629263678,0.1458322326616233,0.0332978451644978,0.0525329794487042,4155.56,Method3_ProbQ5,p_q5,2,Q2
TRH1V.HE,2010,-0.0259895759966192,0.0033948199350051,0.0073708912169387,0.069384015895058,248.21,Method3_ProbQ5,p_q5,2,Q2
VEND.OL,2010,0.1243837694349639,0.1261950250892797,0.0403719626829539,0.0616743446153738,9973.94,Method3_ProbQ5,p_q5,2,Q2
VIK1V.HE,2010,0.0894019654403972,0.0937636393214661,0.0057172407320241,0.047144474079197,3004.16,Method3_ProbQ5,p_q5,2,Q2
WWI.OL,2010,0.0025626307499367,0.0250008695868843,0.0087189174693326,0.0662414864309444,6094.12,Method3_ProbQ5,p_q5,2,Q2
XANOb.ST,2010,-0.0303586691569852,-0.0075423355227204,0.0019133051283315,0.0587742370937866,121.54,Method3_ProbQ5,p_q5,2,Q2
AFAGR.HE,2010,-0.1006441223832528,0.0378150403254982,0.1105589265107636,0.1748981095719403,4536.01,Method3_ProbQ5,p_q5,3,Q3
AFK.OL,2010,0.056797323631971,0.0897261715949479,0.1120694669606725,0.1238304162052781,2736.16,Method3_ProbQ5,p_q5,3,Q3
AFRY.ST,2010,0.2271955287605978,0.2168278688023256,0.1160293559792521,0.0530979470772787,2566.5,Method3_ProbQ5,p_q5,3,Q3
ANODb.ST,2010,0.1014981890023048,0.1103531500128049,0.0759551235484824,0.0858243973045652,435.05,Method3_ProbQ5,p_q5,3,Q3
ANOT.ST,2010,-0.0553134162770425,0.0512958514423342,0.1149678367395083,0.165153209882022,407.83,Method3_ProbQ5,p_q5,3,Q3
AQ.ST,2010,0.1390188392970034,0.1385220039960712,0.0795479908228856,0.0748286779936647,672.99,Method3_ProbQ5,p_q5,3,Q3
ASPO.HE,2010,0.0557998702328599,0.0825041640673137,0.0814337854337062,0.1038016166663364,1142.93,Method3_ProbQ5,p_q5,3,Q3
ASSAb.ST,2010,0.2857785758439517,0.2819684226851302,0.0931534043735736,0.0239140644273391,38660.27,Method3_ProbQ5,p_q5,3,Q3
ATLA.CO,2010,0.1290395189555933,0.1307791815630573,0.084866960208524,0.0808555167301679,474.39,Method3_ProbQ5,p_q5,3,Q3
ATRLJb.ST,2010,0.1145559804733623,0.1198522535360817,0.0791827348227711,0.0831054965064122,7005.12,Method3_ProbQ5,p_q5,3,Q3
AUSS.OL,2010,0.146994988358786,0.1442568145704856,0.1136179117452326,0.0882556018033799,7318.1,Method3_ProbQ5,p_q5,3,Q3
BERGb.ST,2010,0.0721706269522535,0.0875221213530057,0.0533685366224317,0.0826292399696696,677.17,Method3_ProbQ5,p_q5,3,Q3
BIF.CO,2010,0.1673374856654599,0.1601220439423261,0.1187063152914928,0.0817901942631063,160.37,Method3_ProbQ5,p_q5,3,Q3
BONHR.OL,2010,0.2640777094561875,0.258414276812522,0.0912242305097915,0.0318495930604442,6689.45,Method3_ProbQ5,p_q5,3,Q3
BOR.OL,2010,-0.0253126787179551,0.0323056438138723,0.0554372633046952,0.1098039414286609,346.22,Method3_ProbQ5,p_q5,3,Q3
BOREO.HE,2010,-0.0453757680794075,0.0198066463003902,0.0493720956235518,0.110362370024884,59.42,Method3_ProbQ5,p_q5,3,Q3
CATE.ST,2010,-0.0017503570728428,0.0521759502019001,0.0765023676741816,0.1180707284242751,821.07,Method3_ProbQ5,p_q5,3,Q3
CHEMM.CO,2010,0.0467399267399267,0.0845959832516092,0.1100078533591872,0.1260512110115834,248.2,Method3_ProbQ5,p_q5,3,Q3
CRADb.ST,2010,-0.4199834162520729,-0.0794060557289854,0.0506012870210245,0.1854930535848616,132.63,Method3_ProbQ5,p_q5,3,Q3
DFDS.CO,2010,0.1939108099298991,0.1882439762962277,0.0599548445233769,0.0489259310700066,3188.39,Method3_ProbQ5,p_q5,3,Q3
EIOF.OL,2010,0.210122481606723,0.2042661609084881,0.0588627944027037,0.0434529738814382,801.83,Method3_ProbQ5,p_q5,3,Q3
FRO.OL,2010,0.1938690112153915,0.1879046865509332,0.0644522836072104,0.0503593861792289,12323.11,Method3_ProbQ5,p_q5,3,Q3
GJ.CO,2010,-0.000728803951737,0.042152838448489,0.0495000736355608,0.0995433754282095,55.49,Method3_ProbQ5,p_q5,3,Q3
HAVI.OL,2010,0.1557841074127863,0.1507674385418599,0.1202393334243754,0.0878583033315941,949.62,Method3_ProbQ5,p_q5,3,Q3
HEX.OL,2010,0.193175649476541,0.1843180427863863,0.1028809616889004,0.0636342126782993,897.75,Method3_ProbQ5,p_q5,3,Q3
INVEST.HE,2010,0.0614467202488981,0.0825115463684025,0.0648510864104277,0.0921981381629392,25.52,Method3_ProbQ5,p_q5,3,Q3
KSL.HE,2010,0.2891014975041597,0.2861513167490716,0.0764438678392039,0.020746603313141,697.63,Method3_ProbQ5,p_q5,3,Q3
LSG.OL,2010,0.1660480994172447,0.1601422254766088,0.1006050677297278,0.0739649125061147,5625.62,Method3_ProbQ5,p_q5,3,Q3
MEDIVIR.ST,2010,-0.3080568720379146,0.0072716724951193,0.1117081961065293,0.247829934243688,1314.62,Method3_ProbQ5,p_q5,3,Q3
NESTE.HE,2010,0.1581692203591428,0.1542519619013853,0.08314967658295,0.0695598022026222,26411.93,Method3_ProbQ5,p_q5,3,Q3
NEWAb.ST,2010,0.0851143863488697,0.1016985286203458,0.0945482514135532,0.1018477653794828,1015.42,Method3_ProbQ5,p_q5,3,Q3
NHY.OL,2010,0.0365292933573471,0.0802766138459277,0.1105961366328677,0.1302040762722509,60405.77,Method3_ProbQ5,p_q5,3,Q3
NIBEb.ST,2010,0.227771663986004,0.2180274357554835,0.1101468029711421,0.0510962345519165,4508.71,Method3_ProbQ5,p_q5,3,Q3
NOLAb.ST,2010,0.2603846591555704,0.2545214417979689,0.0894360165739084,0.0329369882100501,1124.12,Method3_ProbQ5,p_q5,3,Q3
NTGNT.CO,2010,-0.134715461443822,0.0007106598254989,0.0696118405903698,0.1474754308940895,2092.77,Method3_ProbQ5,p_q5,3,Q3
OEMb.ST,2010,0.1763972437930656,0.171688614579242,0.058858546851947,0.0541021670226828,531.0,Method3_ProbQ5,p_q5,3,Q3
ORRON.ST,2010,0.2017602841160327,0.1916730350860199,0.1117958172727122,0.0632119647094052,10655.94,Method3_ProbQ5,p_q5,3,Q3
PARKEN.CO,2010,0.1007830544758031,0.1128256264306422,0.1096367053256377,0.1051655134374422,833.94,Method3_ProbQ5,p_q5,3,Q3
PEABb.ST,2010,0.1957832989389184,0.1862114369544579,0.1091698584014396,0.064875925749806,9036.92,Method3_ProbQ5,p_q5,3,Q3
PHO.OL,2010,0.0010101495983453,0.0716078066874108,0.1237182027356249,0.1539750908790339,996.41,Method3_ProbQ5,p_q5,3,Q3
PROFb.ST,2010,-0.0413990626627325,0.0241199562328226,0.0539653608816894,0.112748774269768,170.81,Method3_ProbQ5,p_q5,3,Q3
RAP1V.HE,2010,0.1951728086949945,0.1850509816835739,0.1152383592423157,0.0675076411170111,1626.9,Method3_ProbQ5,p_q5,3,Q3
RBREW.CO,2010,0.2532428315169875,0.2483486808935694,0.0645633090289747,0.030912084733978,1733.46,Method3_ProbQ5,p_q5,3,Q3
REBL.HE,2010,0.155096340031108,0.1513995215946554,0.0903736486756097,0.0737938684496947,1075.54,Method3_ProbQ5,p_q5,3,Q3
REG1V.HE,2010,-0.0137470240380922,0.0364152772337602,0.0520375879789263,0.1045339153995495,215.17,Method3_ProbQ5,p_q5,3,Q3
REJLb.ST,2010,0.1681406442622072,0.1606521106343346,0.1206872867562898,0.0824009068709729,421.91,Method3_ProbQ5,p_q5,3,Q3
REKA.HE,2010,-0.2074163400663251,-0.027925940906914,0.0589322430464731,0.1542981135190312,332.59,Method3_ProbQ5,p_q5,3,Q3
SECTb.ST,2010,-0.0139002956636005,0.0427352091052594,0.0668132792114296,0.1147530784390466,646.75,Method3_ProbQ5,p_q5,3,Q3
SIGR.CO,2010,-0.3781945520051174,-0.0338156690433509,0.0803971472195757,0.2100003616049711,293.95,Method3_ProbQ5,p_q5,3,Q3
SINT.ST,2010,-0.0462555066079294,0.025468475118411,0.0604634979357098,0.1186806090950585,264.71,Method3_ProbQ5,p_q5,3,Q3
SKFb.ST,2010,0.1460647872697181,0.1434533629823495,0.1181148745055499,0.0910910154572346,45537.92,Method3_ProbQ5,p_q5,3,Q3
SOLARb.CO,2010,0.136180880974696,0.1363094889533656,0.1269995197330662,0.1007814335418162,2585.69,Method3_ProbQ5,p_q5,3,Q3
SOLTEQ.HE,2010,0.1771248942086809,0.1683875891261287,0.1190050006201755,0.077428590217962,126.75,Method3_ProbQ5,p_q5,3,Q3
SUBC.OL,2010,0.2427877062372954,0.2378239409944841,0.0568202903747527,0.0327093532999639,15679.76,Method3_ProbQ5,p_q5,3,Q3
SVIK.ST,2010,-0.0064625151286795,0.0431763088525085,0.0593958575299143,0.1076846254501516,433.9,Method3_ProbQ5,p_q5,3,Q3
SYSR.ST,2010,0.2472426796543446,0.2421817548798269,0.0619125202839047,0.0323392335429695,1902.25,Method3_ProbQ5,p_q5,3,Q3
TEM1V.HE,2010,-0.0102015270997621,0.0672402152885406,0.1216288550389603,0.1561049308139686,574.04,Method3_ProbQ5,p_q5,3,Q3
TYRES.HE,2010,0.0987522678804468,0.1087839863179161,0.0797326583720475,0.0887339095286094,17603.42,Method3_ProbQ5,p_q5,3,Q3
VITR.ST,2010,0.2405148514851486,0.2350788085150711,0.0628769508771744,0.0347038102442222,433.8,Method3_ProbQ5,p_q5,3,Q3
VITb.ST,2010,0.2231906025009475,0.2164919557170573,0.0725427802266347,0.0427702547428876,72.39,Method3_ProbQ5,p_q5,3,Q3
VWS.CO,2010,0.1130077517835553,0.1174979453354095,0.0547007926884053,0.0716460938709339,71988.8,Method3_ProbQ5,p_q5,3,Q3
WETTERI.HE,2010,-0.0015965939329429,0.0646062456542,0.1082707610494599,0.141668143122414,41.01,Method3_ProbQ5,p_q5,3,Q3
AFGA.OL,2010,0.3347653090225401,0.3183588417458205,0.359719196075112,0.0443793800882404,2107.01,Method3_ProbQ5,p_q5,4,Q4
AGATE.CO,2010,0.0901279155578415,0.1107836285833322,0.1406124269198658,0.1321692686323642,726.11,Method3_ProbQ5,p_q5,4,Q4
AKAST.OL,2010,0.3014359311629946,0.2818468862225328,0.2697002979877276,0.0542463367129984,4308.16,Method3_ProbQ5,p_q5,4,Q4
ALKb.CO,2010,0.2651136606835459,0.2363258045463094,0.2320632163436445,0.0793612302259541,4193.19,Method3_ProbQ5,p_q5,4,Q4
AMBUb.CO,2010,0.296143174760671,0.2825241354853949,0.2366064496315543,0.045126013573502,1268.2,Method3_ProbQ5,p_q5,4,Q4
ATRAV.HE,2010,0.2776042299073878,0.2653278227050306,0.1886326259520284,0.0456156538683336,1698.75,Method3_ProbQ5,p_q5,4,Q4
AXFO.ST,2010,0.3508895361654028,0.2904496646704191,0.3630337379992503,0.0925831336809786,8893.74,Method3_ProbQ5,p_q5,4,Q4
BEIAb.ST,2010,0.2386938755107905,0.2211479794124956,0.1725068470471696,0.0672880760373859,1784.29,Method3_ProbQ5,p_q5,4,Q4
BEIJb.ST,2010,0.1497060076693651,0.145646067680091,0.1343790310064996,0.098884338569538,2717.8,Method3_ProbQ5,p_q5,4,Q4
BITTI.HE,2010,0.072443090390268,0.1004721521447002,0.1285716301421731,0.1301388898999244,778.37,Method3_ProbQ5,p_q5,4,Q4
BOL.ST,2010,0.2228038912186057,0.1944934123767502,0.2058317992100377,0.1032866484265385,17939.47,Method3_ProbQ5,p_q5,4,Q4
BTSb.ST,2010,0.3185756450537942,0.29616810303682,0.3149157111503806,0.0553532563065133,538.4,Method3_ProbQ5,p_q5,4,Q4
CBRAIN.CO,2010,0.3214398484370066,0.2431980465916003,0.3081023475311665,0.1265477118202857,131.55,Method3_ProbQ5,p_q5,4,Q4
CEMAT.CO,2010,0.2427117834870049,0.1877332875621402,0.247796458321224,0.1531520015054765,568.5,Method3_ProbQ5,p_q5,4,Q4
CONTX.OL,2010,0.1270130659374051,0.1323875938642073,0.1912014350696886,0.1671387699409079,141.11,Method3_ProbQ5,p_q5,4,Q4
