Method,Portfolio,FactorModel,alpha,t_stat,p_value,r_squared,n_obs
Method3_ConservativeQuality,Q5,FF5_MOM,-0.00024590774472439675,-0.23436907359218917,0.814961911933147,0.9294809625103654,189.0
Method4_ProbabilisticQuality,Q1,CAPM,-0.0010097601700419599,-0.4037850153610397,0.6868321832657025,0.5703711587086122,189.0
Method4_ProbabilisticQuality,Q1,FF3,-0.0015094238345816245,-0.6975452944694425,0.4863373200519756,0.5927776585810194,189.0
Method4_ProbabilisticQuality,Q1,Carhart,0.0005997507142892956,0.20015852339140153,0.8415776544004023,0.5973804727072655,189.0
Method4_ProbabilisticQuality,Q1,FF5,0.0021743814853294368,0.9548719231637842,0.3409021090019517,0.7710155859119944,189.0
Method4_ProbabilisticQuality,Q1,FF5_MOM,0.0027667837571581726,1.0792798885829282,0.2818912185742257,0.7713949627335756,189.0
Method4_ProbabilisticQuality,Q5,CAPM,0.000582698779156255,0.4121437453640038,0.6807061309085656,0.8606380134061191,189.0
Method4_ProbabilisticQuality,Q5,FF3,0.0010637123393254626,0.9672245311997675,0.3346945395550902,0.9029311405911543,189.0
Method4_ProbabilisticQuality,Q5,Carhart,0.0006485865927937239,0.5856026129071087,0.5588601451381026,0.9032624635442158,189.0
Method4_ProbabilisticQuality,Q5,FF5,-0.00010213506538584952,-0.09236569935030922,0.9265085268344451,0.9244419106998834,189.0
Method4_ProbabilisticQuality,Q5,FF5_MOM,-0.00016708200702892473,-0.15703227888413399,0.8753934759456297,0.9244503839214718,189.0
